Process,Branch,Variant,Attribution,ProbabilityBin,Rounds,Pieces,Passed,PredictedPass,ObservedRate,PredictedRate
Soldering,First pass,group_only_all,unknown,"(0.4, 0.5]",10,47.0,11.0,22.2544632470704,0.23404255319148937,0.4734992180227745
Soldering,First pass,group_only_all,unknown,"(0.5, 0.6]",13,90.0,56.0,51.588286587438496,0.6222222222222222,0.5732031843048722
Soldering,First pass,legacy_1000,single,"(0.1, 0.2]",12,53.0,17.0,8.398488723786585,0.32075471698113206,0.1584620513921997
Soldering,First pass,legacy_1000,single,"(0.2, 0.3]",11,55.0,8.0,13.807369087827896,0.14545454545454545,0.2510430743241436
Soldering,First pass,legacy_1000,single,"(0.3, 0.4]",23,169.0,103.0,61.67787664311189,0.6094674556213018,0.3649578499592419
Soldering,First pass,legacy_1000,single,"(0.4, 0.5]",16,74.0,44.0,32.797709681057384,0.5945945945945946,0.44321229298726195
Soldering,First pass,legacy_1000,single,"(0.5, 0.6]",17,137.0,95.0,75.33454517513364,0.6934306569343066,0.5498871910593697
Soldering,First pass,legacy_1000,single,"(0.6, 0.7]",16,129.0,94.0,84.22433301249683,0.7286821705426356,0.652901806298425
Soldering,First pass,legacy_1000,single,"(0.7, 0.8]",14,107.0,86.0,81.43818157135948,0.8037383177570093,0.761104500666911
Soldering,First pass,legacy_1000,single,"(0.8, 0.9]",22,188.0,126.0,159.5518080731302,0.6702127659574468,0.8486798301762244
Soldering,First pass,legacy_1000,single,"(0.9, 1.0]",7,59.0,59.0,54.54113887398723,1.0,0.9244260826099531
Soldering,First pass,legacy_1000,unknown,"(0.1, 0.2]",8,44.0,7.0,7.6177777291452715,0.1590909090909091,0.1731313120260289
Soldering,First pass,legacy_1000,unknown,"(0.2, 0.3]",3,29.0,12.0,5.998003078686007,0.41379310344827586,0.206827692368483
Soldering,First pass,legacy_1000,unknown,"(0.3, 0.4]",10,44.0,13.0,16.156219321159185,0.29545454545454547,0.3671868027536178
Soldering,First pass,legacy_1000,unknown,"(0.4, 0.5]",3,20.0,4.0,9.116310744149663,0.2,0.45581553720748313
Soldering,First pass,legacy_1000,unknown,"(0.5, 0.6]",4,40.0,32.0,20.850597097563785,0.8,0.5212649274390946
Soldering,First pass,legacy_1000,unknown,"(0.6, 0.7]",6,30.0,20.0,20.94584703824208,0.6666666666666666,0.6981949012747359
Soldering,First pass,legacy_5000,single,"(0.1, 0.2]",12,53.0,17.0,8.396104281578998,0.32075471698113206,0.15841706191658486
Soldering,First pass,legacy_5000,single,"(0.2, 0.3]",11,55.0,8.0,13.80387977177282,0.14545454545454545,0.2509796322140513
Soldering,First pass,legacy_5000,single,"(0.3, 0.4]",23,169.0,103.0,61.66466912081546,0.6094674556213018,0.36487969893973643
Soldering,First pass,legacy_5000,single,"(0.4, 0.5]",16,74.0,44.0,32.79154574857552,0.5945945945945946,0.4431289966023719
Soldering,First pass,legacy_5000,single,"(0.5, 0.6]",17,137.0,95.0,75.3231320185287,0.6934306569343066,0.5498038833469248
Soldering,First pass,legacy_5000,single,"(0.6, 0.7]",16,129.0,94.0,84.2144866677408,0.7286821705426356,0.6528254780445023
Soldering,First pass,legacy_5000,single,"(0.7, 0.8]",14,107.0,86.0,81.43162131850089,0.8037383177570093,0.7610431898925316
Soldering,First pass,legacy_5000,single,"(0.8, 0.9]",22,188.0,126.0,159.54366897934332,0.6702127659574468,0.8486365371241666
Soldering,First pass,legacy_5000,single,"(0.9, 1.0]",7,59.0,59.0,54.539749057218124,1.0,0.9244025263935275
Soldering,First pass,legacy_5000,unknown,"(0.1, 0.2]",8,44.0,7.0,7.61565042698493,0.1590909090909091,0.1730829642496575
Soldering,First pass,legacy_5000,unknown,"(0.2, 0.3]",3,29.0,12.0,5.996393746522997,0.41379310344827586,0.2067721981559654
Soldering,First pass,legacy_5000,unknown,"(0.3, 0.4]",10,44.0,13.0,16.15277228401443,0.29545454545454547,0.3671084610003279
Soldering,First pass,legacy_5000,unknown,"(0.4, 0.5]",3,20.0,4.0,9.11463258643917,0.2,0.4557316293219585
Soldering,First pass,legacy_5000,unknown,"(0.5, 0.6]",4,40.0,32.0,20.847220473140673,0.8,0.5211805118285169
Soldering,First pass,legacy_5000,unknown,"(0.6, 0.7]",6,30.0,20.0,20.94370865671781,0.6666666666666666,0.6981236218905936
Soldering,First pass,ridge_expanded_equal_round,single,"(0.1, 0.2]",6,27.0,16.0,5.168524887062863,0.5925925925925926,0.19142684766899493
Soldering,First pass,ridge_expanded_equal_round,single,"(0.2, 0.3]",12,50.0,3.0,13.68593315263413,0.06,0.2737186630526826
Soldering,First pass,ridge_expanded_equal_round,single,"(0.3, 0.4]",15,99.0,65.0,36.70648696684834,0.6565656565656566,0.3707725956247307
Soldering,First pass,ridge_expanded_equal_round,single,"(0.4, 0.5]",29,178.0,94.0,80.00887844131601,0.5280898876404494,0.44948808113098887
Soldering,First pass,ridge_expanded_equal_round,single,"(0.5, 0.6]",26,191.0,121.0,104.88549268844707,0.6335078534031413,0.5491387051751155
Soldering,First pass,ridge_expanded_equal_round,single,"(0.6, 0.7]",12,102.0,80.0,65.59088837946162,0.7843137254901961,0.6430479252888394
Soldering,First pass,ridge_expanded_equal_round,single,"(0.7, 0.8]",22,182.0,120.0,135.59258747806697,0.6593406593406593,0.745014216912456
Soldering,First pass,ridge_expanded_equal_round,single,"(0.8, 0.9]",14,122.0,113.0,102.63081187997001,0.9262295081967213,0.8412361629505739
Soldering,First pass,ridge_expanded_equal_round,single,"(0.9, 1.0]",2,20.0,20.0,18.46735962938251,1.0,0.9233679814691256
Soldering,First pass,ridge_expanded_equal_round,unknown,"(0.2, 0.3]",11,73.0,19.0,17.222754928076732,0.2602739726027397,0.23592814969968126
Soldering,First pass,ridge_expanded_equal_round,unknown,"(0.3, 0.4]",5,12.0,7.0,4.1965723657863565,0.5833333333333334,0.3497143638155297
Soldering,First pass,ridge_expanded_equal_round,unknown,"(0.4, 0.5]",10,72.0,26.0,32.056163018994,0.3611111111111111,0.44522448637491663
Soldering,First pass,ridge_expanded_equal_round,unknown,"(0.5, 0.6]",8,50.0,36.0,27.183209371502876,0.72,0.5436641874300575
Soldering,First pass,ridge_expanded_pieces,single,"(0.2, 0.3]",11,58.0,18.0,15.503650987420118,0.3103448275862069,0.26730432736931237
Soldering,First pass,ridge_expanded_pieces,single,"(0.3, 0.4]",20,107.0,59.0,39.57212307117616,0.5514018691588785,0.3698329258988426
Soldering,First pass,ridge_expanded_pieces,single,"(0.4, 0.5]",32,202.0,110.0,92.41986995216776,0.5445544554455446,0.4575241086740978
Soldering,First pass,ridge_expanded_pieces,single,"(0.5, 0.6]",20,147.0,97.0,80.85250444725428,0.6598639455782312,0.5500170370561516
Soldering,First pass,ridge_expanded_pieces,single,"(0.6, 0.7]",24,175.0,119.0,111.35817832814753,0.68,0.6363324475894144
Soldering,First pass,ridge_expanded_pieces,single,"(0.7, 0.8]",19,182.0,136.0,137.05671583693726,0.7472527472527473,0.75305887822493
Soldering,First pass,ridge_expanded_pieces,single,"(0.8, 0.9]",10,80.0,73.0,67.27781212156613,0.9125,0.8409726515195766
Soldering,First pass,ridge_expanded_pieces,single,"(0.9, 1.0]",2,20.0,20.0,18.041892228556833,1.0,0.9020946114278416
Soldering,First pass,ridge_expanded_pieces,unknown,"(0.2, 0.3]",11,70.0,21.0,15.227064276571998,0.3,0.21752948966531424
Soldering,First pass,ridge_expanded_pieces,unknown,"(0.3, 0.4]",10,47.0,11.0,16.88009131687383,0.23404255319148937,0.35915087908242194
Soldering,First pass,ridge_expanded_pieces,unknown,"(0.4, 0.5]",7,60.0,36.0,25.748597441546377,0.6,0.4291432906924396
Soldering,First pass,ridge_expanded_pieces,unknown,"(0.5, 0.6]",6,30.0,20.0,15.441205749747818,0.6666666666666666,0.5147068583249272
Soldering,First pass,ridge_single_capped,single,"(0.2, 0.3]",11,65.0,18.0,17.502400506984102,0.27692307692307694,0.2692677001074477
Soldering,First pass,ridge_single_capped,single,"(0.3, 0.4]",20,103.0,59.0,38.34982468201978,0.5728155339805825,0.3723283949710658
Soldering,First pass,ridge_single_capped,single,"(0.4, 0.5]",34,219.0,122.0,101.20485101762651,0.5570776255707762,0.4621226073864224
Soldering,First pass,ridge_single_capped,single,"(0.5, 0.6]",16,114.0,73.0,63.331425427553285,0.6403508771929824,0.5555388195399411
Soldering,First pass,ridge_single_capped,single,"(0.6, 0.7]",26,188.0,131.0,119.91145927803146,0.6968085106382979,0.6378269110533589
Soldering,First pass,ridge_single_capped,single,"(0.7, 0.8]",19,182.0,136.0,136.36196998484,0.7472527472527473,0.7492415933232967
Soldering,First pass,ridge_single_capped,single,"(0.8, 0.9]",12,100.0,93.0,85.06524887090278,0.93,0.8506524887090278
Soldering,First pass,ridge_single_capped,unknown,"(0.2, 0.3]",9,64.0,18.0,17.978619787581064,0.28125,0.2809159341809541
Soldering,First pass,ridge_single_capped,unknown,"(0.3, 0.4]",2,6.0,3.0,2.199455412816255,0.5,0.36657590213604246
Soldering,First pass,ridge_single_capped,unknown,"(0.4, 0.5]",13,67.0,15.0,30.970482280332515,0.22388059701492538,0.4622460041840674
Soldering,First pass,ridge_single_capped,unknown,"(0.5, 0.6]",4,40.0,32.0,21.238979838820143,0.8,0.5309744959705036
Soldering,First pass,ridge_single_capped,unknown,"(0.6, 0.7]",6,30.0,20.0,18.817925447730946,0.6666666666666666,0.6272641815910316
Soldering,First pass,ridge_single_equal_round,single,"(0.1, 0.2]",6,27.0,16.0,4.978784502530856,0.5925925925925926,0.18439942601966133
Soldering,First pass,ridge_single_equal_round,single,"(0.2, 0.3]",12,50.0,3.0,13.641964112233886,0.06,0.27283928224467774
Soldering,First pass,ridge_single_equal_round,single,"(0.3, 0.4]",15,99.0,65.0,36.38317677775553,0.6565656565656566,0.36750683613894475
Soldering,First pass,ridge_single_equal_round,single,"(0.4, 0.5]",27,165.0,82.0,74.05638753921475,0.49696969696969695,0.4488265911467561
Soldering,First pass,ridge_single_equal_round,single,"(0.5, 0.6]",23,175.0,118.0,94.96900271684048,0.6742857142857143,0.5426800155248027
Soldering,First pass,ridge_single_equal_round,single,"(0.6, 0.7]",17,131.0,95.0,83.83215144321774,0.7251908396946565,0.6399400873528072
Soldering,First pass,ridge_single_equal_round,single,"(0.7, 0.8]",22,182.0,120.0,136.13328175868077,0.6593406593406593,0.7479850646081361
Soldering,First pass,ridge_single_equal_round,single,"(0.8, 0.9]",14,122.0,113.0,102.66519769246395,0.9262295081967213,0.8415180138726553
Soldering,First pass,ridge_single_equal_round,single,"(0.9, 1.0]",2,20.0,20.0,18.46990835238,1.0,0.923495417619
Soldering,First pass,ridge_single_equal_round,unknown,"(0.2, 0.3]",11,73.0,19.0,18.86187343375122,0.2602739726027397,0.2583818278596058
Soldering,First pass,ridge_single_equal_round,unknown,"(0.3, 0.4]",4,10.0,7.0,3.7009658219491697,0.7,0.370096582194917
Soldering,First pass,ridge_single_equal_round,unknown,"(0.4, 0.5]",9,54.0,10.0,24.481783820438718,0.18518518518518517,0.4533663670451614
Soldering,First pass,ridge_single_equal_round,unknown,"(0.5, 0.6]",4,40.0,32.0,21.161067624275212,0.8,0.5290266906068803
Soldering,First pass,ridge_single_equal_round,unknown,"(0.6, 0.7]",6,30.0,20.0,18.70350259128788,0.6666666666666666,0.6234500863762626
Soldering,First pass,ridge_single_pieces,single,"(0.2, 0.3]",11,58.0,18.0,15.49338824801966,0.3103448275862069,0.26712738358654586
Soldering,First pass,ridge_single_pieces,single,"(0.3, 0.4]",20,110.0,59.0,40.744531710773664,0.5363636363636364,0.37040483373430605
Soldering,First pass,ridge_single_pieces,single,"(0.4, 0.5]",32,199.0,110.0,91.6333162198459,0.5527638190954773,0.4604689257278688
Soldering,First pass,ridge_single_pieces,single,"(0.5, 0.6]",18,134.0,85.0,73.87105152656272,0.6343283582089553,0.5512765039295726
Soldering,First pass,ridge_single_pieces,single,"(0.6, 0.7]",25,178.0,124.0,113.4332292095246,0.6966292134831461,0.6372653326377786
Soldering,First pass,ridge_single_pieces,single,"(0.7, 0.8]",20,192.0,143.0,144.35457495699504,0.7447916666666666,0.7518467445676825
Soldering,First pass,ridge_single_pieces,single,"(0.8, 0.9]",10,80.0,73.0,67.33662301207188,0.9125,0.8417077876508985
Soldering,First pass,ridge_single_pieces,single,"(0.9, 1.0]",2,20.0,20.0,18.044454468126553,1.0,0.9022227234063276
Soldering,First pass,ridge_single_pieces,unknown,"(0.2, 0.3]",9,64.0,18.0,17.901293132111295,0.28125,0.279707705189239
Soldering,First pass,ridge_single_pieces,unknown,"(0.3, 0.4]",2,6.0,3.0,2.2041385086915755,0.5,0.3673564181152626
Soldering,First pass,ridge_single_pieces,unknown,"(0.4, 0.5]",13,67.0,15.0,31.089403349584334,0.22388059701492538,0.4640209455161841
Soldering,First pass,ridge_single_pieces,unknown,"(0.5, 0.6]",4,40.0,32.0,21.313062711463626,0.8,0.5328265677865907
Soldering,First pass,ridge_single_pieces,unknown,"(0.6, 0.7]",6,30.0,20.0,18.781679298276792,0.6666666666666666,0.6260559766092264
Soldering,Rework,group_only_all,single,"(0.5, 0.6]",1,11.0,11.0,5.817858776003997,1.0,0.5288962523639997
Soldering,Rework,group_only_all,single,"(0.6, 0.7]",1,3.0,3.0,1.8192952267630944,1.0,0.6064317422543648
Soldering,Rework,group_only_all,single,"(0.7, 0.8]",1,12.0,12.0,9.530269910761294,1.0,0.7941891592301079
Soldering,Rework,group_only_all,single,"(0.8, 0.9]",1,1.0,1.0,0.8963738446602278,1.0,0.8963738446602278
Soldering,Rework,group_only_all,single,"(0.9, 1.0]",6,24.0,22.0,22.844869278419168,0.9166666666666666,0.9518695532674654
Soldering,Rework,group_only_all,unknown,"(0.5, 0.6]",1,8.0,8.0,4.231170018911998,1.0,0.5288962523639997
Soldering,Rework,group_only_all,unknown,"(0.6, 0.7]",2,13.0,6.0,7.883612649306743,0.46153846153846156,0.6064317422543648
Soldering,Rework,group_only_all,unknown,"(0.7, 0.8]",25,103.0,83.0,79.3135286618904,0.8058252427184466,0.7700342588533049
Soldering,Rework,group_only_all,unknown,"(0.8, 0.9]",18,77.0,75.0,67.05333636010663,0.974025974025974,0.8708225501312549
Soldering,Rework,group_only_all,unknown,"(0.9, 1.0]",60,215.0,191.0,203.30336989242107,0.8883720930232558,0.9455970692670748
Soldering,Rework,legacy_1000,single,"(0.7, 0.8]",1,1.0,1.0,0.785401312177722,1.0,0.785401312177722
Soldering,Rework,legacy_1000,single,"(0.8, 0.9]",9,50.0,48.0,42.33448892467473,0.96,0.8466897784934946
Soldering,Rework,legacy_1000,unknown,"(0.7, 0.8]",17,41.0,39.0,32.20145425820123,0.9512195121951219,0.7854013233707617
Soldering,Rework,legacy_1000,unknown,"(0.8, 0.9]",89,375.0,324.0,317.5086697933406,0.864,0.8466897861155749
Soldering,Rework,legacy_5000,single,"(0.7, 0.8]",1,1.0,1.0,0.785401312177722,1.0,0.785401312177722
Soldering,Rework,legacy_5000,single,"(0.8, 0.9]",9,50.0,48.0,42.33448892467473,0.96,0.8466897784934946
Soldering,Rework,legacy_5000,unknown,"(0.7, 0.8]",17,41.0,39.0,32.20145425820123,0.9512195121951219,0.7854013233707617
Soldering,Rework,legacy_5000,unknown,"(0.8, 0.9]",89,375.0,324.0,317.5086697933406,0.864,0.8466897861155749
Soldering,Rework,ridge_expanded_equal_round,single,"(0.2, 0.3]",1,11.0,11.0,2.2001400164842053,1.0,0.2000127287712914
Soldering,Rework,ridge_expanded_equal_round,single,"(0.6, 0.7]",2,15.0,15.0,9.37668776882265,1.0,0.62511251792151
Soldering,Rework,ridge_expanded_equal_round,single,"(0.7, 0.8]",1,2.0,2.0,1.558306424951595,1.0,0.7791532124757975
Soldering,Rework,ridge_expanded_equal_round,single,"(0.9, 1.0]",6,23.0,21.0,21.97875306474118,0.9130434782608695,0.9555979593365731
Soldering,Rework,ridge_expanded_equal_round,unknown,"(0.5, 0.6]",1,8.0,8.0,4.253434852981562,1.0,0.5316793566226953
Soldering,Rework,ridge_expanded_equal_round,unknown,"(0.6, 0.7]",2,13.0,6.0,8.264876349707908,0.46153846153846156,0.6357597192083007
Soldering,Rework,ridge_expanded_equal_round,unknown,"(0.7, 0.8]",10,40.0,36.0,30.28172406115696,0.9,0.7570431015289241
Soldering,Rework,ridge_expanded_equal_round,unknown,"(0.8, 0.9]",17,67.0,51.0,59.08747354476915,0.7611940298507462,0.8819025902204352
Soldering,Rework,ridge_expanded_equal_round,unknown,"(0.9, 1.0]",76,288.0,262.0,274.0631923992766,0.9097222222222222,0.9516083069419327
Soldering,Rework,ridge_expanded_pieces,single,"(0.1, 0.2]",1,11.0,11.0,2.0288924009849305,1.0,0.18444476372590277
Soldering,Rework,ridge_expanded_pieces,single,"(0.5, 0.6]",2,15.0,15.0,8.12293061194499,1.0,0.5415287074629994
Soldering,Rework,ridge_expanded_pieces,single,"(0.8, 0.9]",1,2.0,2.0,1.728320326962248,1.0,0.864160163481124
Soldering,Rework,ridge_expanded_pieces,single,"(0.9, 1.0]",6,23.0,21.0,21.80068002329762,0.9130434782608695,0.947855653186853
Soldering,Rework,ridge_expanded_pieces,unknown,"(0.5, 0.6]",1,8.0,8.0,4.2249122698342605,1.0,0.5281140337292826
Soldering,Rework,ridge_expanded_pieces,unknown,"(0.6, 0.7]",2,13.0,6.0,7.876126006462929,0.46153846153846156,0.6058558466509946
Soldering,Rework,ridge_expanded_pieces,unknown,"(0.7, 0.8]",10,40.0,36.0,29.680021937621415,0.9,0.7420005484405354
Soldering,Rework,ridge_expanded_pieces,unknown,"(0.8, 0.9]",28,125.0,107.0,108.24092150201578,0.856,0.8659273720161262
Soldering,Rework,ridge_expanded_pieces,unknown,"(0.9, 1.0]",65,230.0,206.0,217.7810635858766,0.8956521739130435,0.9468741895038113
Soldering,Rework,ridge_single_capped,single,"(0.6, 0.7]",1,12.0,12.0,7.5748119355852905,1.0,0.6312343279654409
Soldering,Rework,ridge_single_capped,single,"(0.7, 0.8]",2,12.0,12.0,8.950708744358913,1.0,0.7458923953632427
Soldering,Rework,ridge_single_capped,single,"(0.8, 0.9]",7,27.0,25.0,23.48263509477281,0.9259259259259259,0.8697272257323263
Soldering,Rework,ridge_single_capped,unknown,"(0.7, 0.8]",20,78.0,62.0,60.62897880845641,0.7948717948717948,0.7772946001084156
Soldering,Rework,ridge_single_capped,unknown,"(0.8, 0.9]",86,338.0,301.0,288.9529017211844,0.8905325443786982,0.854890241778652
Soldering,Rework,ridge_single_equal_round,single,"(0.6, 0.7]",1,12.0,12.0,8.277187601960497,1.0,0.689765633496708
Soldering,Rework,ridge_single_equal_round,single,"(0.7, 0.8]",1,11.0,11.0,8.541067088391861,1.0,0.7764606443992601
Soldering,Rework,ridge_single_equal_round,single,"(0.8, 0.9]",5,17.0,15.0,15.076410858133748,0.8823529411764706,0.8868476975372793
Soldering,Rework,ridge_single_equal_round,single,"(0.9, 1.0]",3,11.0,11.0,10.190645066566333,1.0,0.9264222787787575
Soldering,Rework,ridge_single_equal_round,unknown,"(0.8, 0.9]",66,277.0,231.0,240.5093131381217,0.8339350180505415,0.8682646683686704
Soldering,Rework,ridge_single_equal_round,unknown,"(0.9, 1.0]",40,139.0,132.0,126.39096889727423,0.9496402877697842,0.9092875460235557
Soldering,Rework,ridge_single_pieces,single,"(0.6, 0.7]",1,12.0,12.0,7.582337912692544,1.0,0.6318614927243786
Soldering,Rework,ridge_single_pieces,single,"(0.7, 0.8]",2,12.0,12.0,8.96070770863338,1.0,0.746725642386115
Soldering,Rework,ridge_single_pieces,single,"(0.8, 0.9]",7,27.0,25.0,23.5065314583095,0.9259259259259259,0.8706122762336852
Soldering,Rework,ridge_single_pieces,unknown,"(0.7, 0.8]",20,78.0,62.0,60.73305613046849,0.7948717948717948,0.778628924749596
Soldering,Rework,ridge_single_pieces,unknown,"(0.8, 0.9]",86,338.0,301.0,289.3866020839725,0.8905325443786982,0.8561733789466641
Stone Setting,First pass,group_only_all,single,"(0.4, 0.5]",1,3.0,0.0,1.3758186395451426,0.0,0.4586062131817142
Stone Setting,First pass,group_only_all,single,"(0.5, 0.6]",26,114.0,68.0,65.51671315441516,0.5964912280701754,0.5747080101264488
Stone Setting,First pass,group_only_all,single,"(0.6, 0.7]",70,403.0,240.0,265.5118057122975,0.5955334987593052,0.6588382275739392
Stone Setting,First pass,group_only_all,single,"(0.7, 0.8]",75,670.0,512.0,490.6478196261048,0.764179104477612,0.7323101785464251
Stone Setting,First pass,group_only_all,single,"(0.8, 0.9]",10,183.0,167.0,155.0808799726261,0.912568306010929,0.8474365025826562
Stone Setting,First pass,group_only_all,team,"(0.5, 0.6]",2,7.0,1.0,4.081208379584449,0.14285714285714285,0.5830297685120642
Stone Setting,First pass,group_only_all,team,"(0.7, 0.8]",6,10.0,8.0,7.138840581190385,0.8,0.7138840581190384
Stone Setting,First pass,group_only_all,unknown,"(0.5, 0.6]",8,15.0,5.0,8.452128124614774,0.3333333333333333,0.5634752083076516
Stone Setting,First pass,group_only_all,unknown,"(0.6, 0.7]",8,31.0,15.0,20.280396442965905,0.4838709677419355,0.654206336869868
Stone Setting,First pass,group_only_all,unknown,"(0.7, 0.8]",20,73.0,46.0,53.662128148296915,0.6301369863013698,0.735097645867081
Stone Setting,First pass,group_only_all,unknown,"(0.8, 0.9]",2,24.0,5.0,19.3805942146339,0.20833333333333334,0.8075247589430791
Stone Setting,First pass,legacy_1000,single,"(0.3, 0.4]",4,5.0,4.0,1.7754054870532843,0.8,0.35508109741065685
Stone Setting,First pass,legacy_1000,single,"(0.4, 0.5]",11,35.0,15.0,16.063151564947706,0.42857142857142855,0.45894718756993447
Stone Setting,First pass,legacy_1000,single,"(0.5, 0.6]",31,202.0,77.0,113.71583172458026,0.3811881188118812,0.5629496620028726
Stone Setting,First pass,legacy_1000,single,"(0.6, 0.7]",49,460.0,318.0,296.8817831788124,0.691304347826087,0.6453951808235052
Stone Setting,First pass,legacy_1000,single,"(0.7, 0.8]",42,345.0,285.0,257.46246873703393,0.8260869565217391,0.746268025324736
Stone Setting,First pass,legacy_1000,single,"(0.8, 0.9]",45,326.0,288.0,275.2301488511437,0.8834355828220859,0.844264260279582
Stone Setting,First pass,legacy_1000,team,"(0.5, 0.6]",2,7.0,1.0,4.014160419070155,0.14285714285714285,0.5734514884385936
Stone Setting,First pass,legacy_1000,team,"(0.6, 0.7]",5,9.0,8.0,5.65374242083939,0.8888888888888888,0.6281936023154878
Stone Setting,First pass,legacy_1000,team,"(0.7, 0.8]",1,1.0,0.0,0.7880572451749083,0.0,0.7880572451749083
Stone Setting,First pass,legacy_1000,unknown,"(0.7, 0.8]",38,143.0,71.0,103.03642144650871,0.4965034965034965,0.7205344157098511
Stone Setting,First pass,legacy_5000,single,"(0.3, 0.4]",4,5.0,4.0,1.7751936028291868,0.8,0.35503872056583735
Stone Setting,First pass,legacy_5000,single,"(0.4, 0.5]",11,35.0,15.0,16.061546149479863,0.42857142857142855,0.4589013185565675
Stone Setting,First pass,legacy_5000,single,"(0.5, 0.6]",31,202.0,77.0,113.70665895771347,0.3811881188118812,0.5629042522659082
Stone Setting,First pass,legacy_5000,single,"(0.6, 0.7]",49,460.0,318.0,296.8623486052863,0.691304347826087,0.6453529317506224
Stone Setting,First pass,legacy_5000,single,"(0.7, 0.8]",42,345.0,285.0,257.4504006968024,0.8260869565217391,0.7462330454979779
Stone Setting,First pass,legacy_5000,single,"(0.8, 0.9]",45,326.0,288.0,275.2222562421644,0.8834355828220859,0.8442400498225902
Stone Setting,First pass,legacy_5000,team,"(0.5, 0.6]",2,7.0,1.0,4.013844317207843,0.14285714285714285,0.5734063310296919
Stone Setting,First pass,legacy_5000,team,"(0.6, 0.7]",5,9.0,8.0,5.6533542468042,0.8888888888888888,0.6281504718671334
Stone Setting,First pass,legacy_5000,team,"(0.7, 0.8]",1,1.0,0.0,0.7880263329477879,0.0,0.7880263329477879
Stone Setting,First pass,legacy_5000,unknown,"(0.7, 0.8]",38,143.0,71.0,103.03109206139166,0.4965034965034965,0.7204971472824592
Stone Setting,First pass,ridge_expanded_equal_round,single,"(-0.001, 0.1]",6,11.0,6.0,0.5346156587495382,0.5454545454545454,0.04860142352268529
Stone Setting,First pass,ridge_expanded_equal_round,single,"(0.1, 0.2]",11,85.0,41.0,14.856639249837967,0.4823529411764706,0.1747839911745643
Stone Setting,First pass,ridge_expanded_equal_round,single,"(0.2, 0.3]",6,10.0,2.0,2.6649039343418806,0.2,0.26649039343418807
Stone Setting,First pass,ridge_expanded_equal_round,single,"(0.3, 0.4]",10,29.0,14.0,10.257155200048873,0.4827586206896552,0.35369500689823696
Stone Setting,First pass,ridge_expanded_equal_round,single,"(0.4, 0.5]",44,348.0,194.0,157.67247130637622,0.5574712643678161,0.45308181409878223
Stone Setting,First pass,ridge_expanded_equal_round,single,"(0.5, 0.6]",15,91.0,42.0,48.58549702294633,0.46153846153846156,0.5339065606917179
Stone Setting,First pass,ridge_expanded_equal_round,single,"(0.6, 0.7]",18,173.0,133.0,116.10871962502223,0.7687861271676301,0.6711486683527297
Stone Setting,First pass,ridge_expanded_equal_round,single,"(0.7, 0.8]",36,269.0,230.0,201.99458427364436,0.8550185873605948,0.7509092352180088
Stone Setting,First pass,ridge_expanded_equal_round,single,"(0.8, 0.9]",31,237.0,213.0,202.48142024705444,0.8987341772151899,0.8543519841647866
Stone Setting,First pass,ridge_expanded_equal_round,single,"(0.9, 1.0]",5,120.0,112.0,111.4222482329958,0.9333333333333333,0.928518735274965
Stone Setting,First pass,ridge_expanded_equal_round,team,"(-0.001, 0.1]",1,3.0,0.0,0.0631212652225065,0.0,0.021040421740835497
Stone Setting,First pass,ridge_expanded_equal_round,team,"(0.2, 0.3]",3,8.0,5.0,2.092374950970707,0.625,0.2615468688713384
Stone Setting,First pass,ridge_expanded_equal_round,team,"(0.3, 0.4]",3,5.0,4.0,1.6430340810970319,0.8,0.32860681621940635
Stone Setting,First pass,ridge_expanded_equal_round,team,"(0.5, 0.6]",1,1.0,0.0,0.5309115587786648,0.0,0.5309115587786648
Stone Setting,First pass,ridge_expanded_equal_round,unknown,"(0.2, 0.3]",2,3.0,1.0,0.6141778467122136,0.3333333333333333,0.20472594890407123
Stone Setting,First pass,ridge_expanded_equal_round,unknown,"(0.4, 0.5]",1,1.0,1.0,0.4257303460824071,1.0,0.4257303460824071
Stone Setting,First pass,ridge_expanded_equal_round,unknown,"(0.5, 0.6]",2,2.0,0.0,1.0433486374054035,0.0,0.5216743187027018
Stone Setting,First pass,ridge_expanded_equal_round,unknown,"(0.6, 0.7]",3,14.0,10.0,8.569904134426183,0.7142857142857143,0.6121360096018702
Stone Setting,First pass,ridge_expanded_equal_round,unknown,"(0.7, 0.8]",1,3.0,1.0,2.111150738539313,0.3333333333333333,0.7037169128464377
Stone Setting,First pass,ridge_expanded_equal_round,unknown,"(0.8, 0.9]",22,61.0,27.0,52.024666947527166,0.4426229508196721,0.8528633925824125
Stone Setting,First pass,ridge_expanded_equal_round,unknown,"(0.9, 1.0]",7,59.0,31.0,55.75439110081242,0.5254237288135594,0.9449896796747868
Stone Setting,First pass,ridge_expanded_pieces,single,"(0.3, 0.4]",1,3.0,0.0,1.0859970444062241,0.0,0.3619990148020747
Stone Setting,First pass,ridge_expanded_pieces,single,"(0.4, 0.5]",9,34.0,11.0,16.149790090013475,0.3235294117647059,0.4749938261768669
Stone Setting,First pass,ridge_expanded_pieces,single,"(0.5, 0.6]",41,192.0,94.0,105.55326000638958,0.4895833333333333,0.5497565625332791
Stone Setting,First pass,ridge_expanded_pieces,single,"(0.6, 0.7]",56,394.0,230.0,253.88279075471604,0.583756345177665,0.6443725653672996
